lemma	attacker_indexes	spearman_correlation	error_distance	real_order	attacker_order
fixed	[1, 2, 3, 4]	1.0	0	['fic_1853_9158.txt-2284-13', 'fic_2009_36543.txt-144-3', 'fic_2006_27868.txt-198-8', 'fic_1842_7206.txt-3298-50']	['fic_1853_9158.txt-2284-13', 'fic_2009_36543.txt-144-3', 'fic_2006_27868.txt-198-8', 'fic_1842_7206.txt-3298-50']
fixed	[2, 1, 3]	0.5	2	['fic_2008_36315.txt-261-17', 'fic_2006_27868.txt-198-8', 'mag_1967_140077.txt-264-5']	['fic_2006_27868.txt-198-8', 'fic_2008_36315.txt-261-17', 'mag_1967_140077.txt-264-5']
fixed	[2, 1, 3]	0.5	2	['mag_1832_564125.txt-29-3', 'mag_1854_566434.txt-121-2', 'nf_1838_747482.txt-1194-43']	['mag_1854_566434.txt-121-2', 'mag_1832_564125.txt-29-3', 'nf_1838_747482.txt-1194-43']
fixed	[1, 2, 3]	1.0	0	['mag_2004_413914.txt-69-11', 'fic_1846_7527.txt-54-30', 'fic_1842_555.txt-2985-38']	['mag_2004_413914.txt-69-11', 'fic_1846_7527.txt-54-30', 'fic_1842_555.txt-2985-38']
fixed	[1, 2, 3]	1.0	0	['mag_1985_432241.txt-96-3', 'mag_1999_404416.txt-81-13', 'fic_1854_9218.txt-3589-17']	['mag_1985_432241.txt-96-3', 'mag_1999_404416.txt-81-13', 'fic_1854_9218.txt-3589-17']
fixed	[1, 2, 3]	1.0	0	['mag_2001_416864.txt-126-1', 'mag_1985_123519.txt-271-14', 'fic_1965_13271.txt-12-9']	['mag_2001_416864.txt-126-1', 'mag_1985_123519.txt-271-14', 'fic_1965_13271.txt-12-9']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['news_2006_607707.txt-38-20', 'fic_1834_7030.txt-1791-42', 'fic_1823_7241.txt-6369-39', 'fic_1845_7183.txt-96-4']	['news_2006_607707.txt-38-20', 'fic_1845_7183.txt-96-4', 'fic_1834_7030.txt-1791-42', 'fic_1823_7241.txt-6369-39']
fixed	[1, 2, 3]	1.0	0	['fic_2006_27868.txt-115-4', 'fic_1839_7088.txt-3560-5', 'fic_1854_9218.txt-3589-17']	['fic_2006_27868.txt-115-4', 'fic_1839_7088.txt-3560-5', 'fic_1854_9218.txt-3589-17']
fixed	[1, 2, 3]	1.0	0	['mag_1835_554348.txt-508-19', 'fic_1834_7030.txt-1898-27', 'nf_1838_747482.txt-1194-43']	['mag_1835_554348.txt-508-19', 'fic_1834_7030.txt-1898-27', 'nf_1838_747482.txt-1194-43']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_1839_7088.txt-3560-5', 'mag_2004_416263.txt-33-11', 'nf_1979_774342.txt-1216-30', 'fic_1842_7206.txt-3298-50']	['fic_1839_7088.txt-3560-5', 'mag_2004_416263.txt-33-11', 'fic_1842_7206.txt-3298-50', 'nf_1979_774342.txt-1216-30']
fixed	[1, 2, 3]	1.0	0	['news_1995_641078.txt-228-4', 'fic_1995_39391.txt-223-6', 'fic_1854_9218.txt-3589-17']	['news_1995_641078.txt-228-4', 'fic_1995_39391.txt-223-6', 'fic_1854_9218.txt-3589-17']
fixed	[1, 3, 2]	0.5	2	['mag_1967_140077.txt-264-5', 'mag_1844_555207.txt-157-51', 'fic_1835_7064.txt-1770-4']	['mag_1967_140077.txt-264-5', 'fic_1835_7064.txt-1770-4', 'mag_1844_555207.txt-157-51']
fixed	[3, 4, 1, 2]	-0.6000000000000001	8	['mag_1980_490829.txt-159-19', 'mag_1965_97776.txt-205-7', 'mag_2003_85197.txt-19-12', 'fic_1842_7206.txt-3298-50']	['mag_2003_85197.txt-19-12', 'fic_1842_7206.txt-3298-50', 'mag_1980_490829.txt-159-19', 'mag_1965_97776.txt-205-7']
fixed	[2, 1, 3]	0.5	2	['fic_1840_7292.txt-1417-20', 'fic_1852_2364.txt-2112-3', 'fic_1858_1282.txt-3605-39']	['fic_1852_2364.txt-2112-3', 'fic_1840_7292.txt-1417-20', 'fic_1858_1282.txt-3605-39']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['mag_2003_85197.txt-19-12', 'news_1995_638675.txt-31-28', 'nf_1855_771880.txt-246-8', 'mag_1970_479117.txt-88-13']	['mag_2003_85197.txt-19-12', 'news_1995_638675.txt-31-28', 'mag_1970_479117.txt-88-13', 'nf_1855_771880.txt-246-8']
fixed	[1, 2, 3]	1.0	0	['news_1995_641078.txt-228-4', 'fic_1823_7242.txt-4039-10', 'fic_1860_2807.txt-3829-12']	['news_1995_641078.txt-228-4', 'fic_1823_7242.txt-4039-10', 'fic_1860_2807.txt-3829-12']
fixed	[1, 2, 3]	1.0	0	['mag_1854_566434.txt-121-2', 'fic_2008_36315.txt-205-3', 'nf_1838_747482.txt-1194-43']	['mag_1854_566434.txt-121-2', 'fic_2008_36315.txt-205-3', 'nf_1838_747482.txt-1194-43']
fixed	[1, 2, 3]	1.0	0	['mag_1988_90553.txt-39-23', 'mag_2007_389278.txt-46-14', 'fic_1842_555.txt-2985-38']	['mag_1988_90553.txt-39-23', 'mag_2007_389278.txt-46-14', 'fic_1842_555.txt-2985-38']
fixed	[1, 3, 2]	0.5	2	['fic_1964_24514.txt-894-6', 'fic_2007_52171.txt-163-54', 'news_1977_732915.txt-20-33']	['fic_1964_24514.txt-894-6', 'news_1977_732915.txt-20-33', 'fic_2007_52171.txt-163-54']
fixed	[1, 2, 3]	1.0	0	['fic_1964_780000.txt-1166-5', 'mag_2004_413914.txt-69-11', 'fic_1842_7206.txt-3298-50']	['fic_1964_780000.txt-1166-5', 'mag_2004_413914.txt-69-11', 'fic_1842_7206.txt-3298-50']
fixed	[1, 3, 2]	0.5	2	['mag_2004_413914.txt-69-11', 'fic_1967_10489.txt-1997-3', 'fic_1854_9218.txt-3589-17']	['mag_2004_413914.txt-69-11', 'fic_1854_9218.txt-3589-17', 'fic_1967_10489.txt-1997-3']
fixed	[3, 2, 1]	-1.0	4	['nf_1855_750257.txt-1221-22', 'nf_1855_771880.txt-246-8', 'fic_1859_9220.txt-2340-13']	['fic_1859_9220.txt-2340-13', 'nf_1855_771880.txt-246-8', 'nf_1855_750257.txt-1221-22']
fixed	[1, 3, 2]	0.5	2	['mag_1988_90553.txt-39-23', 'fic_1823_7242.txt-533-16', 'nf_1838_747482.txt-1194-43']	['mag_1988_90553.txt-39-23', 'nf_1838_747482.txt-1194-43', 'fic_1823_7242.txt-533-16']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['fic_1974_10580.txt-582-12', 'fic_1848_7005.txt-128-33', 'fic_1964_780000.txt-1166-5', 'fic_1854_9218.txt-3589-17']	['fic_1974_10580.txt-582-12', 'fic_1964_780000.txt-1166-5', 'fic_1854_9218.txt-3589-17', 'fic_1848_7005.txt-128-33']
fixed	[1, 2, 3]	1.0	0	['fic_1856_2880.txt-6515-14', 'fic_1842_7158.txt-667-25', 'nf_1829_747550.txt-23-5']	['fic_1856_2880.txt-6515-14', 'fic_1842_7158.txt-667-25', 'nf_1829_747550.txt-23-5']
fixed	[4, 1, 3, 2]	-0.39999999999999997	6	['mag_1967_99532.txt-139-17', 'mag_1965_97776.txt-205-7', 'fic_1834_7030.txt-1791-42', 'mag_1850_589154.txt-180-14']	['mag_1850_589154.txt-180-14', 'mag_1967_99532.txt-139-17', 'fic_1834_7030.txt-1791-42', 'mag_1965_97776.txt-205-7']
fixed	[1, 2, 3]	1.0	0	['fic_1846_8891.txt-2822-24', 'mag_1980_490829.txt-159-19', 'nf_1838_747482.txt-1194-43']	['fic_1846_8891.txt-2822-24', 'mag_1980_490829.txt-159-19', 'nf_1838_747482.txt-1194-43']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['fic_1965_13271.txt-12-9', 'mag_1992_61837.txt-47-12', 'mag_1980_490829.txt-159-19', 'fic_1854_9218.txt-3589-17']	['fic_1965_13271.txt-12-9', 'fic_1854_9218.txt-3589-17', 'mag_1992_61837.txt-47-12', 'mag_1980_490829.txt-159-19']
fixed	[2, 1, 3]	0.5	2	['fic_1964_24514.txt-894-6', 'fic_1847_1094.txt-1927-13', 'nf_1838_747482.txt-1194-43']	['fic_1847_1094.txt-1927-13', 'fic_1964_24514.txt-894-6', 'nf_1838_747482.txt-1194-43']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['news_2006_607707.txt-38-20', 'fic_1823_7241.txt-6369-39', 'mag_1980_490829.txt-159-19', 'fic_1842_7206.txt-3298-50']	['news_2006_607707.txt-38-20', 'mag_1980_490829.txt-159-19', 'fic_1823_7241.txt-6369-39', 'fic_1842_7206.txt-3298-50']
fixed	[1, 2, 3]	1.0	0	['fic_2009_36543.txt-144-3', 'fic_1976_780158.txt-2290-7', 'nf_1838_747482.txt-1194-43']	['fic_2009_36543.txt-144-3', 'fic_1976_780158.txt-2290-7', 'nf_1838_747482.txt-1194-43']
fixed	[3, 1, 2]	-0.5	4	['fic_1981_10681.txt-5509-4', 'fic_1846_8193.txt-880-5', 'fic_1852_69.txt-5049-17']	['fic_1852_69.txt-5049-17', 'fic_1981_10681.txt-5509-4', 'fic_1846_8193.txt-880-5']
fixed	[1, 2, 3]	1.0	0	['fic_2006_27868.txt-115-4', 'fic_1986_16266.txt-1941-23', 'fic_1854_9218.txt-3589-17']	['fic_2006_27868.txt-115-4', 'fic_1986_16266.txt-1941-23', 'fic_1854_9218.txt-3589-17']
fixed	[3, 1, 4, 2]	0.0	6	['fic_2000_27978.txt-555-1', 'fic_1838_7086.txt-1188-39', 'mag_1987_335558.txt-33-8', 'fic_1848_7193.txt-531-19']	['mag_1987_335558.txt-33-8', 'fic_2000_27978.txt-555-1', 'fic_1848_7193.txt-531-19', 'fic_1838_7086.txt-1188-39']
fixed	[1, 2, 3]	1.0	0	['mag_1988_90553.txt-39-23', 'fic_1994_41224.txt-397-7', 'fic_1986_16266.txt-1941-23']	['mag_1988_90553.txt-39-23', 'fic_1994_41224.txt-397-7', 'fic_1986_16266.txt-1941-23']
fixed	[1, 3, 2]	0.5	2	['fic_2005_780521.txt-284-44', 'mag_1854_566434.txt-121-2', 'fic_1842_7206.txt-3298-50']	['fic_2005_780521.txt-284-44', 'fic_1842_7206.txt-3298-50', 'mag_1854_566434.txt-121-2']
fixed	[2, 3, 1, 4]	0.39999999999999997	4	['mag_1856_576366.txt-108-8', 'fic_1845_7183.txt-96-4', 'fic_1834_7030.txt-1386-21', 'news_1977_732915.txt-20-33']	['fic_1845_7183.txt-96-4', 'fic_1834_7030.txt-1386-21', 'mag_1856_576366.txt-108-8', 'news_1977_732915.txt-20-33']
fixed	[2, 3, 1]	-0.5	4	['fic_1995_53012.txt-167-5', 'fic_1981_10681.txt-5509-4', 'fic_1842_555.txt-2985-38']	['fic_1981_10681.txt-5509-4', 'fic_1842_555.txt-2985-38', 'fic_1995_53012.txt-167-5']
fixed	[1, 2, 3]	1.0	0	['fic_2009_36543.txt-144-3', 'fic_1964_780000.txt-1166-5', 'fic_1842_555.txt-2985-38']	['fic_2009_36543.txt-144-3', 'fic_1964_780000.txt-1166-5', 'fic_1842_555.txt-2985-38']
fixed	[3, 4, 1, 2]	-0.6000000000000001	8	['fic_1842_7206.txt-3298-50', 'fic_1856_1562.txt-4022-8', 'mag_2001_416864.txt-126-1', 'fic_1845_7071.txt-287-27']	['mag_2001_416864.txt-126-1', 'fic_1845_7071.txt-287-27', 'fic_1842_7206.txt-3298-50', 'fic_1856_1562.txt-4022-8']
fixed	[2, 3, 1]	-0.5	4	['fic_1852_2364.txt-2112-3', 'fic_1974_10580.txt-7369-0', 'fic_1997_42967.txt-27-54']	['fic_1974_10580.txt-7369-0', 'fic_1997_42967.txt-27-54', 'fic_1852_2364.txt-2112-3']
fixed	[2, 1, 3]	0.5	2	['mag_1987_335558.txt-33-8', 'nf_1856_769051.txt-1887-14', 'nf_1838_747482.txt-1194-43']	['nf_1856_769051.txt-1887-14', 'mag_1987_335558.txt-33-8', 'nf_1838_747482.txt-1194-43']
fixed	[4, 1, 3, 2]	-0.39999999999999997	6	['fic_1842_7206.txt-3298-50', 'mag_1985_432241.txt-96-3', 'fic_1840_9329.txt-1163-29', 'fic_1852_9031.txt-120-8']	['fic_1852_9031.txt-120-8', 'fic_1842_7206.txt-3298-50', 'fic_1840_9329.txt-1163-29', 'mag_1985_432241.txt-96-3']
fixed	[1, 3, 4, 2]	0.39999999999999997	4	['mag_1987_335558.txt-33-8', 'fic_2007_52171.txt-163-54', 'mag_1854_566434.txt-121-2', 'news_1977_732915.txt-20-33']	['mag_1987_335558.txt-33-8', 'mag_1854_566434.txt-121-2', 'news_1977_732915.txt-20-33', 'fic_2007_52171.txt-163-54']
fixed	[1, 2, 3]	1.0	0	['mag_1994_352587.txt-5-22', 'fic_2004_31412.txt-112-31', 'mag_1859_506412.txt-59-8']	['mag_1994_352587.txt-5-22', 'fic_2004_31412.txt-112-31', 'mag_1859_506412.txt-59-8']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['mag_1980_490829.txt-159-19', 'nf_1979_774342.txt-1216-30', 'fic_2007_52171.txt-163-54', 'fic_1840_7292.txt-1417-20']	['mag_1980_490829.txt-159-19', 'nf_1979_774342.txt-1216-30', 'fic_1840_7292.txt-1417-20', 'fic_2007_52171.txt-163-54']
fixed	[1, 2, 3]	1.0	0	['fic_2007_52171.txt-163-54', 'mag_1992_61837.txt-47-12', 'fic_1842_555.txt-2985-38']	['fic_2007_52171.txt-163-54', 'mag_1992_61837.txt-47-12', 'fic_1842_555.txt-2985-38']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_2007_52171.txt-163-54', 'nf_1856_769051.txt-1887-14', 'nf_1855_750257.txt-1221-22', 'fic_1976_14078.txt-70-41']	['fic_2007_52171.txt-163-54', 'nf_1856_769051.txt-1887-14', 'fic_1976_14078.txt-70-41', 'nf_1855_750257.txt-1221-22']
fixed	[1, 2, 3, 4]	1.0	0	['mag_1970_479117.txt-88-13', 'fic_1976_780158.txt-2290-7', 'fic_1842_7206.txt-3298-50', 'news_1977_732915.txt-20-33']	['mag_1970_479117.txt-88-13', 'fic_1976_780158.txt-2290-7', 'fic_1842_7206.txt-3298-50', 'news_1977_732915.txt-20-33']
fixed	[1, 2, 3]	1.0	0	['fic_1969_10520.txt-1352-9', 'fic_1855_9053.txt-7001-1', 'fic_1858_1282.txt-3605-39']	['fic_1969_10520.txt-1352-9', 'fic_1855_9053.txt-7001-1', 'fic_1858_1282.txt-3605-39']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['mag_1967_140077.txt-264-5', 'fic_1851_2538.txt-2611-9', 'fic_1976_780158.txt-2290-7', 'fic_2007_52171.txt-163-54']	['mag_1967_140077.txt-264-5', 'fic_1976_780158.txt-2290-7', 'fic_1851_2538.txt-2611-9', 'fic_2007_52171.txt-163-54']
fixed	[1, 3, 2]	0.5	2	['nf_1856_769051.txt-1887-14', 'fic_1823_7242.txt-533-16', 'nf_1838_747482.txt-1194-43']	['nf_1856_769051.txt-1887-14', 'nf_1838_747482.txt-1194-43', 'fic_1823_7242.txt-533-16']
fixed	[2, 1, 3]	0.5	2	['fic_1848_7005.txt-3453-29', 'fic_1839_7088.txt-3560-5', 'fic_1842_7206.txt-3298-50']	['fic_1839_7088.txt-3560-5', 'fic_1848_7005.txt-3453-29', 'fic_1842_7206.txt-3298-50']
fixed	[1, 2, 3]	1.0	0	['mag_2002_384996.txt-52-8', 'fic_2006_27868.txt-198-8', 'fic_1823_7214.txt-685-52']	['mag_2002_384996.txt-52-8', 'fic_2006_27868.txt-198-8', 'fic_1823_7214.txt-685-52']
fixed	[2, 4, 1, 3]	0.0	6	['fic_1856_5515.txt-2161-23', 'mag_1980_490829.txt-159-19', 'fic_1965_13271.txt-12-9', 'nf_1838_747482.txt-1194-43']	['mag_1980_490829.txt-159-19', 'nf_1838_747482.txt-1194-43', 'fic_1856_5515.txt-2161-23', 'fic_1965_13271.txt-12-9']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['mag_1994_352587.txt-5-22', 'nf_1854_750818.txt-967-13', 'fic_2000_27978.txt-555-1', 'fic_1843_7208.txt-4384-11']	['mag_1994_352587.txt-5-22', 'fic_2000_27978.txt-555-1', 'nf_1854_750818.txt-967-13', 'fic_1843_7208.txt-4384-11']
fixed	[2, 1, 3]	0.5	2	['mag_1985_432241.txt-96-3', 'mag_1988_432396.txt-6-10', 'nf_1838_747482.txt-1194-43']	['mag_1988_432396.txt-6-10', 'mag_1985_432241.txt-96-3', 'nf_1838_747482.txt-1194-43']
fixed	[2, 1, 3]	0.5	2	['mag_1983_492264.txt-7-8', 'fic_2006_27868.txt-198-8', 'fic_1835_7064.txt-1770-4']	['fic_2006_27868.txt-198-8', 'mag_1983_492264.txt-7-8', 'fic_1835_7064.txt-1770-4']
fixed	[4, 1, 2, 3]	-0.19999999999999998	6	['fic_1831_8376.txt-1618-22', 'fic_1848_7193.txt-531-19', 'fic_1820_7562.txt-1098-10', 'fic_1843_8760.txt-1204-22']	['fic_1843_8760.txt-1204-22', 'fic_1831_8376.txt-1618-22', 'fic_1848_7193.txt-531-19', 'fic_1820_7562.txt-1098-10']
fixed	[1, 3, 2]	0.5	2	['fic_2006_27868.txt-198-8', 'mag_1985_432241.txt-96-3', 'fic_1835_7064.txt-1770-4']	['fic_2006_27868.txt-198-8', 'fic_1835_7064.txt-1770-4', 'mag_1985_432241.txt-96-3']
fixed	[4, 2, 1, 3]	-0.39999999999999997	6	['nf_1855_771880.txt-246-8', 'fic_2004_31412.txt-112-31', 'fic_2007_52171.txt-163-54', 'fic_1971_10537.txt-7046-16']	['fic_1971_10537.txt-7046-16', 'fic_2004_31412.txt-112-31', 'nf_1855_771880.txt-246-8', 'fic_2007_52171.txt-163-54']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['mag_2002_384996.txt-52-8', 'fic_1853_9158.txt-2284-13', 'mag_1854_566434.txt-121-2', 'fic_1845_7071.txt-287-27']	['mag_2002_384996.txt-52-8', 'mag_1854_566434.txt-121-2', 'fic_1853_9158.txt-2284-13', 'fic_1845_7071.txt-287-27']
fixed	[1, 4, 2, 3]	0.39999999999999997	4	['fic_1966_10470.txt-2330-9', 'fic_1842_7158.txt-667-25', 'fic_1986_16266.txt-1941-23', 'fic_1860_2807.txt-3829-12']	['fic_1966_10470.txt-2330-9', 'fic_1860_2807.txt-3829-12', 'fic_1842_7158.txt-667-25', 'fic_1986_16266.txt-1941-23']
fixed	[1, 2, 3]	1.0	0	['fic_2006_27868.txt-198-8', 'nf_1856_769051.txt-1887-14', 'nf_1838_747482.txt-1194-43']	['fic_2006_27868.txt-198-8', 'nf_1856_769051.txt-1887-14', 'nf_1838_747482.txt-1194-43']
fixed	[2, 1, 3]	0.5	2	['fic_1856_1281.txt-3974-34', 'nf_1833_747716.txt-865-13', 'fic_2000_52518.txt-317-5']	['nf_1833_747716.txt-865-13', 'fic_1856_1281.txt-3974-34', 'fic_2000_52518.txt-317-5']
fixed	[2, 1, 3, 4]	0.7999999999999999	2	['fic_2005_32805.txt-98-8', 'mag_2007_390968.txt-43-4', 'fic_1987_780057.txt-1105-25', 'mag_1854_555974.txt-331-28']	['mag_2007_390968.txt-43-4', 'fic_2005_32805.txt-98-8', 'fic_1987_780057.txt-1105-25', 'mag_1854_555974.txt-331-28']
fixed	[2, 1, 3]	0.5	2	['fic_1993_25016.txt-1330-5', 'mag_1989_492439.txt-6-25', 'mag_1821_553342.txt-352-17']	['mag_1989_492439.txt-6-25', 'fic_1993_25016.txt-1330-5', 'mag_1821_553342.txt-352-17']
fixed	[1, 2, 3]	1.0	0	['fic_1824_7022.txt-122-23', 'mag_2007_390968.txt-43-4', 'fic_1993_25016.txt-1330-5']	['fic_1824_7022.txt-122-23', 'mag_2007_390968.txt-43-4', 'fic_1993_25016.txt-1330-5']
fixed	[1, 3, 2]	0.5	2	['mag_1825_553676.txt-2-14', 'fic_2005_32805.txt-98-8', 'news_1982_668343.txt-120-14']	['mag_1825_553676.txt-2-14', 'news_1982_668343.txt-120-14', 'fic_2005_32805.txt-98-8']
fixed	[1, 3, 2]	0.5	2	['fic_1824_7022.txt-122-23', 'fic_1993_25016.txt-1330-5', 'fic_2002_47139.txt-175-11']	['fic_1824_7022.txt-122-23', 'fic_2002_47139.txt-175-11', 'fic_1993_25016.txt-1330-5']
fixed	[2, 1, 3]	0.5	2	['fic_1824_7022.txt-122-23', 'mag_2007_390968.txt-43-4', 'fic_1847_8919.txt-1065-12']	['mag_2007_390968.txt-43-4', 'fic_1824_7022.txt-122-23', 'fic_1847_8919.txt-1065-12']
fixed	[2, 1, 3]	0.5	2	['nf_1969_774314.txt-1305-14', 'fic_1993_25016.txt-1330-5', 'fic_2000_52518.txt-317-5']	['fic_1993_25016.txt-1330-5', 'nf_1969_774314.txt-1305-14', 'fic_2000_52518.txt-317-5']
fixed	[4, 1, 2, 3]	-0.19999999999999998	6	['nf_1969_774314.txt-1305-14', 'fic_1839_7068.txt-800-5', 'mag_1850_589456.txt-285-8', 'fic_1852_9832.txt-5278-50']	['fic_1852_9832.txt-5278-50', 'nf_1969_774314.txt-1305-14', 'fic_1839_7068.txt-800-5', 'mag_1850_589456.txt-285-8']
fixed	[1, 2, 3]	1.0	0	['nf_1969_774314.txt-1305-14', 'mag_2007_390968.txt-43-4', 'mag_1854_555965.txt-99-21']	['nf_1969_774314.txt-1305-14', 'mag_2007_390968.txt-43-4', 'mag_1854_555965.txt-99-21']
fixed	[2, 3, 1]	-0.5	4	['nf_1846_748061.txt-1284-3', 'mag_1989_492439.txt-6-25', 'mag_2007_390968.txt-43-4']	['mag_1989_492439.txt-6-25', 'mag_2007_390968.txt-43-4', 'nf_1846_748061.txt-1284-3']
fixed	[1, 2, 3]	1.0	0	['mag_1821_553342.txt-352-17', 'fic_2000_52518.txt-317-5', 'fic_2000_13995.txt-480-6']	['mag_1821_553342.txt-352-17', 'fic_2000_52518.txt-317-5', 'fic_2000_13995.txt-480-6']
fixed	[1, 2, 3, 4]	1.0	0	['fic_2007_34119.txt-128-14', 'fic_2000_38436.txt-821-29', 'fic_1835_7133.txt-535-26', 'mag_1828_553911.txt-101-18']	['fic_2007_34119.txt-128-14', 'fic_2000_38436.txt-821-29', 'fic_1835_7133.txt-535-26', 'mag_1828_553911.txt-101-18']
fixed	[1, 3, 2]	0.5	2	['nf_1969_774314.txt-1305-14', 'fic_1993_25035.txt-2235-16', 'fic_1966_10469.txt-1265-9']	['nf_1969_774314.txt-1305-14', 'fic_1966_10469.txt-1265-9', 'fic_1993_25035.txt-2235-16']
fixed	[1, 3, 2]	0.5	2	['mag_1825_553676.txt-2-14', 'mag_2007_390968.txt-43-4', 'fic_2002_47139.txt-175-11']	['mag_1825_553676.txt-2-14', 'fic_2002_47139.txt-175-11', 'mag_2007_390968.txt-43-4']
fixed	[1, 2, 3]	1.0	0	['mag_1840_586555.txt-209-16', 'fic_1820_7562.txt-1590-3', 'mag_1854_555974.txt-331-28']	['mag_1840_586555.txt-209-16', 'fic_1820_7562.txt-1590-3', 'mag_1854_555974.txt-331-28']
fixed	[1, 2, 3, 4]	1.0	0	['mag_1821_553342.txt-352-17', 'mag_1848_555562.txt-529-23', 'mag_1828_553911.txt-101-18', 'fic_1965_10457.txt-1390-16']	['mag_1821_553342.txt-352-17', 'mag_1848_555562.txt-529-23', 'mag_1828_553911.txt-101-18', 'fic_1965_10457.txt-1390-16']
fixed	[1, 3, 2, 4]	0.7999999999999999	2	['news_1982_668343.txt-120-14', 'fic_1853_9069.txt-3-11', 'mag_2004_411262.txt-218-15', 'fic_1856_1281.txt-3974-34']	['news_1982_668343.txt-120-14', 'mag_2004_411262.txt-218-15', 'fic_1853_9069.txt-3-11', 'fic_1856_1281.txt-3974-34']
fixed	[2, 1, 3]	0.5	2	['mag_1854_555974.txt-331-28', 'fic_1987_780057.txt-1105-25', 'fic_1985_10734.txt-12072-29']	['fic_1987_780057.txt-1105-25', 'mag_1854_555974.txt-331-28', 'fic_1985_10734.txt-12072-29']
fixed	[2, 1, 3]	0.5	2	['mag_1977_490789.txt-112-14', 'fic_1993_25016.txt-1330-5', 'fic_2000_28758.txt-3-6']	['fic_1993_25016.txt-1330-5', 'mag_1977_490789.txt-112-14', 'fic_2000_28758.txt-3-6']
fixed	[1, 2, 3]	1.0	0	['nf_1997_746546.txt-7-17', 'fic_1837_8325.txt-663-43', 'fic_1970_782004.txt-928-31']	['nf_1997_746546.txt-7-17', 'fic_1837_8325.txt-663-43', 'fic_1970_782004.txt-928-31']
fixed	[1, 3, 2]	0.5	2	['news_2006_629441.txt-53-23', 'fic_2005_32805.txt-98-8', 'fic_1993_25016.txt-1330-5']	['news_2006_629441.txt-53-23', 'fic_1993_25016.txt-1330-5', 'fic_2005_32805.txt-98-8']
fixed	[2, 1, 3]	0.5	2	['fic_2005_32805.txt-98-8', 'fic_2000_13995.txt-480-6', 'mag_1854_555965.txt-99-21']	['fic_2000_13995.txt-480-6', 'fic_2005_32805.txt-98-8', 'mag_1854_555965.txt-99-21']
fixed	[1, 2, 3, 4]	1.0	0	['fic_1963_23799.txt-145-1', 'fic_2009_36731.txt-175-10', 'news_1997_632266.txt-80-10', 'fic_1831_7002.txt-2243-7']	['fic_1963_23799.txt-145-1', 'fic_2009_36731.txt-175-10', 'news_1997_632266.txt-80-10', 'fic_1831_7002.txt-2243-7']
fixed	[1, 2, 4, 3]	0.7999999999999999	2	['fic_2002_47139.txt-175-11', 'fic_2000_30931.txt-158-27', 'mag_1999_408585.txt-67-25', 'fic_1840_8565.txt-260-13']	['fic_2002_47139.txt-175-11', 'fic_2000_30931.txt-158-27', 'fic_1840_8565.txt-260-13', 'mag_1999_408585.txt-67-25']
fixed	[2, 1, 3]	0.5	2	['mag_1854_555974.txt-331-28', 'fic_1852_69.txt-7946-13', 'news_1973_731109.txt-17-5']	['fic_1852_69.txt-7946-13', 'mag_1854_555974.txt-331-28', 'news_1973_731109.txt-17-5']
fixed	[3, 1, 2, 4]	0.39999999999999997	4	['fic_1831_7002.txt-2243-7', 'fic_1993_25016.txt-1330-5', 'nf_1834_747938.txt-891-22', 'mag_2007_390968.txt-43-4']	['nf_1834_747938.txt-891-22', 'fic_1831_7002.txt-2243-7', 'fic_1993_25016.txt-1330-5', 'mag_2007_390968.txt-43-4']
fixed	[1, 2, 3]	1.0	0	['fic_1999_45403.txt-19-31', 'fic_2002_47139.txt-175-11', 'mag_1854_555974.txt-331-28']	['fic_1999_45403.txt-19-31', 'fic_2002_47139.txt-175-11', 'mag_1854_555974.txt-331-28']
fixed	[1, 2, 3]	1.0	0	['fic_1843_7208.txt-479-12', 'fic_1853_9158.txt-1083-12', 'mag_2007_390968.txt-43-4']	['fic_1843_7208.txt-479-12', 'fic_1853_9158.txt-1083-12', 'mag_2007_390968.txt-43-4']
fixed	[1, 3, 2]	0.5	2	['fic_1993_25016.txt-1330-5', 'mag_1995_414327.txt-11-1', 'fic_1820_7562.txt-1590-3']	['fic_1993_25016.txt-1330-5', 'fic_1820_7562.txt-1590-3', 'mag_1995_414327.txt-11-1']
fixed	[1, 3, 2]	0.5	2	['fic_1993_25016.txt-1330-5', 'mag_1854_555974.txt-331-28', 'nf_1857_753133.txt-433-14']	['fic_1993_25016.txt-1330-5', 'nf_1857_753133.txt-433-14', 'mag_1854_555974.txt-331-28']
fixed	[1, 3, 2]	0.5	2	['mag_2007_390968.txt-43-4', 'mag_1854_555974.txt-331-28', 'nf_1969_774314.txt-1846-17']	['mag_2007_390968.txt-43-4', 'nf_1969_774314.txt-1846-17', 'mag_1854_555974.txt-331-28']
